loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
4894, 10738763,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1062,   0,   0,   0, 172,   5,   6,  19, 1080, 169, 15038, 172, 172, 172, 172, -163,   4, -565, -100,  28,  34, 23655, 3186
4895, 10740935,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1062,   0,   0,   0, 172, -27, -10,   5, 578, 1135, 17601, 172, 172, 172, 172, -160,  11, -574, 224,  28,  34, 23324, 3179
4896, 10743244,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1061,   0,   0,   0, 170, -25, -31, -22, 1098, 585, 16855, 170, 170, 170, 170, -160,  11, -574, 309,  28,  34, 23324, 3161
4897, 10745347,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1061,   0,   0,   0, 170, -17,  -6, -36, 1628, 591, 16872, 170, 170, 170, 170, -148,  19, -575, 384,  28,  34, 22881, 3237
4898, 10747624,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1062,   0,   0,   0, 172,  20,   9, -23, 1368, 269, 14998, 172, 172, 172, 172, -148,  19, -575, -26,  28,  34, 22881, 3176
4899, 10749625,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1062,   0,   0,   0, 172, -15,   6, -24, 651, 747, 17231, 172, 172, 172, 172, -148,  19, -575, 192,  28,  34, 22881, 3180
4900, 10752143,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174, -18,   4, -36, 1004, 774, 17004, 174, 174, 174, 174, -160,  23, -568, 320,  28,  34, 22765, 3152
4901, 10754149,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174, -25,   8, -32, 1263, 1055, 17625, 174, 174, 174, 174, -160,  23, -568, 585,  29,  34, 22764, 3187
4902, 10756465,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,   0,  -6, -24, 904, 314, 15004, 174, 174, 174, 174, -170,  13, -572, 145,  28,  34, 23268, 3235
4903, 10758493,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,  39,  25,  -5, 1241, 419, 16423, 174, 174, 174, 174, -170,  13, -572, 132,  28,  34, 23268, 3253
4904, 10760827,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176,  20,  11,  -2, 1195, 439, 16038, 176, 176, 176, 176, -162,   9, -572, 23,  28,  34, 23402, 3262
4905, 10762834,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -18,  13,  20, 880, 1208, 17880, 176, 176, 176, 176, -162,   9, -572, 400,  29,  35, 23400, 3266
4906, 10765168,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176,  -5,  22,   0, 1621, 274, 15857, 176, 176, 176, 176, -146,  17, -572, 203,  28,  34, 22951, 3273
4907, 10767357,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176,  33,  20,  28, 1368, 541, 15815, 176, 176, 176, 176, -146,  17, -572, 27,  28,  34, 22951, 3273
4908, 10769525,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176,  44,  -1,  54, 452, 124, 14834, 176, 176, 176, 176, -159,  13, -558, -369,  28,  34, 23221, 3282
4909, 10771829,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176,  22,   1,  39, 1642, 639, 18047, 176, 176, 176, 176, -159,  13, -558, 108,  28,  34, 23221, 3271
4910, 10773874,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -34,   0,  42, 1031, 858, 16945, 176, 176, 176, 176, -157,   5, -564, 233,  28,  34, 23578, 3290
4911, 10776214,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174, -27,  -8,  24, 779, 881, 17475, 174, 174, 174, 174, -157,   5, -564, 475,  29,  34, 23577, 3233
4912, 10778213,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,  26,   6,  12, 1423, -118, 15168, 174, 174, 174, 174, -158,  27, -570, 92,  28,  34, 22555, 3251
4913, 10780554,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,  -4,  12,  27, 932,  75, 15727, 174, 174, 174, 174, -158,  27, -570, -88,  27,  33, 22556, 3231
4914, 10782739,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,  -9, -13,  -5, 591, 615, 15978, 174, 174, 174, 174, -155,  12, -550, -177,  28,  33, 23257, 3244
4915, 10785047,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1063,   0,   0,   0, 173, -15, -10, -15, 1529, 581, 17931, 173, 173, 173, 173, -155,  12, -550, 241,  27,  33, 23257, 3305
4916, 10787085,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1063,   0,   0,   0, 173,  -8, -21,  -8, 1142, 659, 15754, 173, 173, 173, 173, -155,  12, -550, 44,  28,  33, 23256, 3292
4917, 10789258,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1063,   0,   0,   0, 173, -21, -29, -18, 612, 854, 15998, 173, 173, 173, 173, -147,  18, -604, -59,  28,  34, 22912, 3277
4918, 10791596,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -10,   2, -15, 1537, 635, 15892, 176, 176, 176, 176, -147,  18, -604, -175,  28,  34, 22911, 3320
4919, 10793736,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177, -33,  15, -32, 1183, 512, 16617, 177, 177, 177, 177, -152,  28, -584, -90,  28,  34, 22498, 3293
4920, 10795775,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,   1,  14, -32, 375, 386, 16438, 177, 177, 177, 177, -152,  28, -584, -62,  28,  33, 22498, 3340
4921, 10798124,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,   6,  19, -23, 919, 452, 16580, 177, 177, 177, 177, -163,   5, -575, -3,  27,  33, 23604, 3331
4922, 10800434,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,   1, -11,  -3, 1337, 478, 16815, 180, 180, 180, 180, -163,   5, -575, 105,  27,  33, 23605, 3279
4923, 10802468,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,   3,   3,   5, 728, 784, 15927, 180, 180, 180, 180, -158,  17, -583, -26,  28,  33, 23032, 3300
4924, 10804776,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,  10,   9,  -5, 1062, 920, 15953, 180, 180, 180, 180, -158,  17, -583, -131,  28,  34, 23031, 3311
4925, 10806876,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,  10,  32,  15, 1163, 325, 16407, 180, 180, 180, 180, -163,  18, -563, -105,  28,  34, 23021, 3334
4926, 10809153,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,   9,   6,   3, 965, 906, 16627, 177, 177, 177, 177, -163,  18, -563, -27,  28,  34, 23020, 3377
4927, 10811158,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,  12,   5,  18, 861, 400, 16342, 177, 177, 177, 177, -169,   5, -565, -34,  28,  34, 23615, 3362
4928, 10813677,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,  20, -16,  12, 1138, 353, 16466, 174, 174, 174, 174, -169,   5, -565, -8,  28,  34, 23615, 3350
4929, 10815684,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,   0, -14,  19, 1164, 919, 16268, 174, 174, 174, 174, -157,  18, -560, -36,  28,  34, 22999, 3368
4930, 10817855,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1064,   0,   0,   0, 174,  -2,  -4,  21, 881, 416, 16280, 174, 174, 174, 174, -157,  18, -560, -57,  28,  34, 23000, 3376
4931, 10820157,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -10,   6,  18, 1559, 307, 16269, 176, 176, 176, 176, -164,  20, -581, -79,  28,  33, 22911, 3325
4932, 10822265,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -15,  -4,   0, 642, 387, 16911, 176, 176, 176, 176, -164,  20, -581, 66,  28,  33, 22912, 3402
4933, 10824532,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -20,  -1,   0, 868, 524, 16315, 176, 176, 176, 176, -156,  25, -561, 38,  28,  33, 22660, 3354
4934, 10826543,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1065,   0,   0,   0, 176, -33,   2, -11, 1314, 510, 16543, 176, 176, 176, 176, -156,  25, -561, 72,  27,  33, 22661, 3389
4935, 10829063,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178, -14,  -2, -15, 891, 783, 16553, 178, 178, 178, 178, -156,  25, -561, 104,  28,  33, 22660, 3397
4936, 10831065,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178, -29, -10, -10, 1082, 581, 16124, 178, 178, 178, 178, -161,   5, -568, 22,  28,  33, 23599, 3422
4937, 10833375,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180, -20,   1,  -5, 1261, 762, 16228, 180, 180, 180, 180, -161,   5, -568, -20,  28,  34, 23598, 3418
4938, 10835410,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,   0,   6, -23, 878, 576, 16669, 180, 180, 180, 180, -167,  24, -568, 54,  28,  34, 22782, 3387
4939, 10837754,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,  -1,   4,  -8, 1455, 436, 16134, 180, 180, 180, 180, -167,  24, -568, -17,  28,  33, 22782, 3358
4940, 10839756,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,  -5,  25,   9, 1331, 785, 16391, 180, 180, 180, 180, -160,  10, -587, -13,  28,  34, 23378, 3361
4941, 10842092,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178,   8,   9,   9, 831, 516, 16603, 178, 178, 178, 178, -160,  10, -587, 44,  28,  34, 23379, 3368
4942, 10844276,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178,  -6,  -6,   3, 951, 539, 16327, 178, 178, 178, 178, -154,  24, -571, 22,  28,  34, 22663, 3426
4943, 10846585,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,  27,  -5,  28, 1146, 752, 16377, 177, 177, 177, 177, -154,  24, -571, 17,  28,  34, 22662, 3447
4944, 10848618,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,  18,  -1,   0, 1248, 271, 16115, 177, 177, 177, 177, -157,   1, -578, -54,  28,  33, 23778, 3458
4945, 10850773,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1066,   0,   0,   0, 177,  24,  13,  -2, 1376, 529, 16002, 177, 177, 177, 177, -157,   1, -578, -143,  28,  33, 23778, 3458
4946, 10853143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178,   4,  20,   8, 1109, 473, 16505, 178, 178, 178, 178, -161,  24, -569, -91,  28,  33, 22746, 3373
4947, 10855135,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178,  13,  11, -12, 926, 683, 16969, 178, 178, 178, 178, -161,  24, -569, 71,  28,  34, 22746, 3395
4948, 10857478,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180,  -6, -13,  -1, 790, 537, 16977, 180, 180, 180, 180, -155,  14, -570, 210,  28,  33, 23152, 3385
4949, 10859656,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1068,   0,   0,   0, 180, -28, -28,  -3, 783, 880, 16522, 180, 180, 180, 180, -155,  14, -570, 213,  28,  34, 23151, 3417
4950, 10861966,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178,  -9, -25,  -8, 1186, 124, 15356, 178, 178, 178, 178, -161,  26, -563, -80,  28,  33, 22644, 3448
4951, 10864006,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1067,   0,   0,   0, 178,   5, -13,  -6, 1533, 444, 16538, 178, 178, 178, 178, -161,  26, -563, -29,  27,  33, 22644, 3499
4952, 10866314,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181, -14,  31,  -8, 2026, 365, 16022, 181, 181, 181, 181, -161,  26, -563, -118,  27,  33, 22645, 3472
4953, 10868416,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181, -19,  10,   3, 541, 768, 17118, 181, 181, 181, 181, -157,  18, -589, 86,  27,  33, 22967, 3405
4954, 10870520,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181, -19,  -7,  -2, 622, 619, 17168, 181, 181, 181, 181, -157,  18, -589, 272,  27,  33, 22967, 3448
4955, 10872855,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182, -40,  -5,  11, 730, 639, 17627, 182, 182, 182, 182, -168,  16, -560, 545,  27,  33, 23120, 3412
4956, 10875044,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182, -11, -16,   3, 252, 295, 15812, 182, 182, 182, 182, -168,  16, -560, 317,  27,  33, 23121, 3447
4957, 10877355,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181,   5,  -5,  12, 1672, 289, 14919, 181, 181, 181, 181, -149,  14, -587, -103,  27,  33, 23101, 3483
4958, 10879388,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181,  14,  37,  34, 1122,  48, 14898, 181, 181, 181, 181, -149,  14, -587, -465,  26,  32, 23102, 3492
4959, 10881698,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,  40,  28,  22, 1358, 541, 16282, 184, 184, 184, 184, -172,  12, -564, -420,  26,  32, 23324, 3493
4960, 10883799,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,   0,  18,  12, 1150, 921, 17548, 184, 184, 184, 184, -172,  12, -564, -60,  27,  32, 23323, 3511
4961, 10886076,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185,  19,   8,  25, 1034, 798, 17369, 185, 185, 185, 185, -151,  12, -567, 198,  27,  33, 23242, 3492
4962, 10888075,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185,  26, -39,   0, -154, 330, 17506, 185, 185, 185, 185, -151,  12, -567, 452,  27,  32, 23243, 3539
4963, 10890598,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181,   6,   6,   1, 1307, 549, 15352, 181, 181, 181, 181, -152,  20, -565, 121,  27,  32, 22837, 3501
4964, 10892599,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181,  32,  15,  -6, 1929, 777, 15467, 181, 181, 181, 181, -152,  20, -565, -130,  27,  33, 22836, 3514
4965, 10894888,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181,  14,  -5, -25, 1516, 789, 14854, 181, 181, 181, 181, -163,   5, -562, -498,  27,  33, 23618, 3514
4966, 10896946,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181, -22,  31, -15, 2553, 826, 16406, 181, 181, 181, 181, -163,   5, -562, -418,  28,  33, 23617, 3468
4967, 10899213,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1069,   0,   0,   0, 181, -16,  -2, -14,  50, 181, 18077, 181, 181, 181, 181, -154,  33, -569, 75,  27,  33, 22275, 3543
4968, 10901451,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182, -24,  10, -31, 2034, 1089, 17536, 182, 182, 182, 182, -154,  33, -569, 355,  28,  33, 22274, 3552
4969, 10903459,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182, -42,   0, -12, 896,   9, 16894, 182, 182, 182, 182, -154,  33, -569, 429,  27,  33, 22276, 3542
4970, 10905975,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182,  -7, -25, -21, -278, 350, 15923, 182, 182, 182, 182, -159,   4, -566, 247,  27,  32, 23627, 3530
4971, 10907987,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182, -21, -12, -18, 2514, 1540, 15897, 182, 182, 182, 182, -159,   4, -566, 85,  28,  33, 23624, 3546
4972, 10910295,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184, -44,  14,   9, 1398, 835, 15527, 184, 184, 184, 184, -164,   8, -576, -144,  28,  34, 23441, 3502
4973, 10912331,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,  20,   2,  -9, 896, 603, 15942, 184, 184, 184, 184, -164,   8, -576, -234,  28,  34, 23441, 3524
4974, 10914672,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185,  -6,  11,  20, 1682, 848, 15588, 185, 185, 185, 185, -165,  14, -561, -400,  28,  34, 23215, 3543
4975, 10916675,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185,  11,   9,  37, 1587, 794, 16569, 185, 185, 185, 185, -165,  14, -561, -292,  29,  34, 23214, 3582
4976, 10918847,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185,  10,  -4,  10, 1069, 602, 17248, 185, 185, 185, 185, -155,  12, -570, -29,  29,  34, 23241, 3575
4977, 10921361,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185,  -7,  11,  37, 202, 229, 16598, 185, 185, 185, 185, -155,  12, -570, 29,  28,  34, 23242, 3523
4978, 10923497,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182,  42,   0,   7, -260, -458, 16876, 182, 182, 182, 182, -170,   5, -565, 149,  27,  33, 23596, 3531
4979, 10925543,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182,  37,  -7,   5, 463, 460, 15842, 182, 182, 182, 182, -170,   5, -565, -10,  27,  33, 23596, 3589
4980, 10927716,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182,  35,   5,  25, 1708, 1139, 16009, 182, 182, 182, 182, -160,  16, -560, -104,  28,  34, 23105, 3593
4981, 10930058,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,  57, -11, -20, 258, 862, 15447, 184, 184, 184, 184, -160,  16, -560, -324,  28,  34, 23103, 3547
4982, 10932057,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184, -42,   0,   0, 2260, 1787, 16400, 184, 184, 184, 184, -147,  23, -559, -270,  30,  35, 22667, 3520
4983, 10934392,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182, -35,  -1,  -4, 2043, 363, 17551, 182, 182, 182, 182, -147,  23, -559, 64,  29,  35, 22668, 3549
4984, 10936577,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1070,   0,   0,   0, 182,  -9,   2, -13,  77, -320, 16014, 182, 182, 182, 182, -150,  13, -580, -39,  28,  34, 23195, 3601
4985, 10938886,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184, -14,  31, -21, 1569, -139, 16339, 184, 184, 184, 184, -150,  13, -580, -46,  28,  33, 23197, 3638
4986, 10940926,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,   6,   0, -16, -713, -282, 15909, 184, 184, 184, 184, -150,  13, -580, -158,  27,  32, 23200, 3616
4987, 10943234,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1074,   0,   0,   0, 187, -18,  -4, -12, 1179, 1418, 16751, 187, 187, 187, 187, -166,  14, -587, -40,  28,  33, 23197, 3629
4988, 10945331,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1074,   0,   0,   0, 187, -51,  15, -32,  93, 314, 16735, 187, 187, 187, 187, -166,  14, -587, 54,  27,  33, 23198, 3648
4989, 10947450,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1074,   0,   0,   0, 187, -16,  -3,   1, 623, 1010, 16593, 187, 187, 187, 187, -165,   2, -550, 99,  28,  33, 23743, 3638
4990, 10949791,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1074,   0,   0,   0, 187, -29,  17, -10, 2144, 663, 16193, 187, 187, 187, 187, -165,   2, -550, 35,  28,  34, 23743, 3628
4991, 10951964,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1074,   0,   0,   0, 187, -12,  -1,  16, 1235, 291, 16177, 187, 187, 187, 187, -174,  24, -573, -23,  27,  33, 22834, 3654
4992, 10954274,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186,   0,  -5,   4, 2044, 1123, 16077, 186, 186, 186, 186, -174,  24, -573, -98,  28,  34, 22832, 3591
4993, 10956311,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186,  -7,  37,  24, 1048, 489, 15976, 186, 186, 186, 186, -161,  23, -568, -186,  28,  34, 22767, 3571
4994, 10958616,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186,  43, -14,  -4, -55, -278, 16462, 186, 186, 186, 186, -161,  23, -568, -138,  27,  33, 22769, 3639
4995, 10960721,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186,  40, -22,  -1, 726, 298, 15868, 186, 186, 186, 186, -170,   2, -558, -248,  27,  33, 23726, 3624
4996, 10962994,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,  43,  11,   0, 785,  70, 16786, 184, 184, 184, 184, -170,   2, -558, -108,  27,  32, 23727, 3629
4997, 10964998,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1071,   0,   0,   0, 184,  46, -22, -10, 1039, 901, 16805, 184, 184, 184, 184, -156,  10, -557, 14,  27,  32, 23335, 3627
4998, 10967519,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185, -16,   0,  -8, 1130, 453, 16291, 185, 185, 185, 185, -156,  10, -557, -11,  27,  32, 23336, 3672
4999, 10969522,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1072,   0,   0,   0, 185, -24,  -7,   0, 2222, 979, 17555, 185, 185, 185, 185, -174,  20, -566, 286,  27,  33, 22999, 3648
5000, 10971829,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186,   1,   9, -17, 968, 670, 16513, 186, 186, 186, 186, -174,  20, -566, 275,  27,  33, 22999, 3646
5001, 10973868,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186,  -9,  10,   0, 429, 384, 14916, 186, 186, 186, 186, -158,  18, -543, -138,  27,  33, 23007, 3605
5002, 10976134,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186, -19,  20,   1, 437, 413, 15578, 186, 186, 186, 186, -158,  18, -543, -321,  27,  32, 23007, 3701
5003, 10978344,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1073,   0,   0,   0, 186, -28,  19,  -1, 293, 689, 15151, 186, 186, 186, 186, -158,  18, -543, -584,  27,  33, 23007, 3657
