loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
10085, 22129616,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  13, -10, 1024, 957, 16482,  48,  48,  48,  48, -170, -21, -550, 79,   0,   0,   0,   0
10086, 22131788,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  13, -20, 1032, 957, 16385,  48,  48,  48,  48, -170, -21, -550, 63,   0,   0,   0,   0
10087, 22133962,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   1, -19, 1099, 976, 16517,  48,  48,  48,  48, -179, -19, -554, 83,   0,   0,   0,   0
10088, 22136320,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   7, -13, 1071, 980, 16470,  48,  48,  48,  48, -179, -19, -554, 89,   0,   0,   0,   0
10089, 22138522,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -1, -12, 997, 953, 16409,  48,  48,  48,  48, -184, -23, -538, 78,   0,   0,   0,   0
10090, 22140696,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   7, -28, 1107, 1028, 16361,  48,  48,  48,  48, -184, -23, -538, 57,   0,   0,   0,   0
10091, 22142888,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  -6, 1114, 1028, 16591,  48,  48,  48,  48, -170, -23, -537, 97,   0,   0,   0,   0
10092, 22145000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,  11,  -5, 1015, 1081, 16432,  48,  48,  48,  48, -170, -23, -537, 91,   0,   0,   0,   0
10093, 22147172,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12, 1007, 1085, 16401,  48,  48,  48,  48, -173, -22, -555, 79,   0,   0,   0,   0
10094, 22149344,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6, -13,   9, 1031, 1009, 16482,  48,  48,  48,  48, -173, -22, -555, 89,   0,   0,   0,   0
10095, 22151696,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   4, -12, 995, 1053, 16463,  48,  48,  48,  48, -173, -22, -555, 92,   0,   0,   0,   0
10096, 22153898,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   7,   8, 1091, 1000, 16455,  48,  48,  48,  48, -175, -22, -548, 92,   0,   0,   0,   0
10097, 22156100,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   7,  -2, 1121, 1056, 16568,  48,  48,  48,  48, -175, -22, -548, 121,   0,   0,   0,   0
10098, 22158272,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   3,  13, 1004, 937, 16595,  48,  48,  48,  48, -171, -19, -562, 152,   0,   0,   0,   0
10099, 22160382,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  13,   7, 1098, 1008, 16564,  48,  48,  48,  48, -171, -19, -562, 171,   0,   0,   0,   0
10100, 22162556,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -4,   6, 1040, 961, 16397,  48,  48,  48,  48, -178, -19, -546, 144,   0,   0,   0,   0
10101, 22164728,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2, -11,  24, 976, 1041, 16444,  48,  48,  48,  48, -178, -19, -546, 134,   0,   0,   0,   0
10102, 22167078,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   2,   1, 1100, 972, 16287,  48,  48,  48,  48, -178, -25, -549, 85,   0,   0,   0,   0
10103, 22169280,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   0,  18, 1032, 913, 16537,  48,  48,  48,  48, -178, -25, -549, 107,   0,   0,   0,   0
10104, 22171482,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   6,  13, 1004, 997, 16482,  48,  48,  48,  48, -182, -26, -542, 112,   0,   0,   0,   0
10105, 22173652,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  10,   0, 928, 1078, 16436,  48,  48,  48,  48, -182, -26, -542, 106,   0,   0,   0,   0
10106, 22175764,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  -9, 1001, 929, 16494,  48,  48,  48,  48, -165, -22, -541, 114,   0,   0,   0,   0
10107, 22177938,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  11,  -4, 1083, 968, 16459,  48,  48,  48,  48, -165, -22, -541, 112,   0,   0,   0,   0
10108, 22180112,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -3,  -9, 1011, 1005, 16599,  48,  48,  48,  48, -170, -25, -556, 146,   0,   0,   0,   0
10109, 22182460,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11, -11, 1085, 1116, 16498,  48,  48,  48,  48, -170, -25, -556, 149,   0,   0,   0,   0
10110, 22184664,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  10, -28, 996, 969, 16409,  48,  48,  48,  48, -174, -21, -535, 129,   0,   0,   0,   0
10111, 22186864,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  10,  -6, 1008, 953, 16447,  48,  48,  48,  48, -174, -21, -535, 122,   0,   0,   0,   0
10112, 22189036,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  12, -24, 979, 1045, 16451,  48,  48,  48,  48, -174, -21, -535, 118,   0,   0,   0,   0
10113, 22191148,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   6,   7, 1057, 928, 16284,  48,  48,  48,  48, -174, -21, -535, 70,   0,   0,   0,   0
10114, 22193320,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   4, -25, 1029, 909, 16428,  48,  48,  48,  48, -174, -21, -535, 67,   0,   0,   0,   0
10115, 22195492,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  12,  -1, 1110, 1024, 16509,  48,  48,  48,  48, -173, -27, -542, 84,   0,   0,   0,   0
10116, 22197844,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   0,  -8, 1107, 956, 16400,  48,  48,  48,  48, -173, -27, -542, 71,   0,   0,   0,   0
10117, 22200046,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  14,   0, 968, 1002, 16514,  48,  48,  48,  48, -192, -23, -532, 90,   0,   0,   0,   0
10118, 22202248,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  11,  -6, 1032, 989, 16475,  48,  48,  48,  48, -192, -23, -532, 96,   0,   0,   0,   0
10119, 22204420,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   6,  -5, 992, 925, 16552,  48,  48,  48,  48, -183, -25, -533, 120,   0,   0,   0,   0
10120, 22206530,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -7, 1122, 992, 16474,  48,  48,  48,  48, -183, -25, -533, 121,   0,   0,   0,   0
10121, 22208704,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   4,  18, 1025, 909, 16428,  48,  48,  48,  48, -184, -27, -536, 109,   0,   0,   0,   0
10122, 22210876,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   4,  15, 1142, 975, 16470,  48,  48,  48,  48, -184, -27, -536, 110,   0,   0,   0,   0
10123, 22213226,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   0,  10, 1087, 1008, 16408,  48,  48,  48,  48, -171, -24, -546, 96,   0,   0,   0,   0
10124, 22215428,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -1,  20, 1040, 961, 16513,  48,  48,  48,  48, -171, -24, -546, 110,   0,   0,   0,   0
10125, 22217632,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  14, 1029, 925, 16432,  48,  48,  48,  48, -178, -21, -549, 101,   0,   0,   0,   0
10126, 22219802,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   2,   9, 1036, 957, 16393,  48,  48,  48,  48, -178, -21, -549, 84,   0,   0,   0,   0
10127, 22221912,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   3,   9, 989, 989, 16323,  48,  48,  48,  48, -167, -26, -555, 53,   0,   0,   0,   0
10128, 22224086,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -6,   6, 1076, 932, 16354,  48,  48,  48,  48, -167, -26, -555, 33,   0,   0,   0,   0
10129, 22226260,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  10,  -3, 976, 938, 16568,  48,  48,  48,  48, -167, -26, -555, 71,   0,   0,   0,   0
10130, 22228608,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   6,   0, 976, 993, 16521,  48,  48,  48,  48, -174, -28, -550, 92,   0,   0,   0,   0
10131, 22230828,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -2,  -8, 995, 1001, 16576,  48,  48,  48,  48, -174, -28, -550, 123,   0,   0,   0,   0
10132, 22233020,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   6,  -7, 909, 978, 16456,  48,  48,  48,  48, -180, -33, -538, 120,   0,   0,   0,   0
10133, 22235186,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -3, -15, 1067, 1036, 16467,  48,  48,  48,  48, -180, -33, -538, 119,   0,   0,   0,   0
10134, 22237296,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   9, -12, 1007, 1029, 16529,  48,  48,  48,  48, -171, -26, -561, 135,   0,   0,   0,   0
10135, 22239470,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   3, -25, 1067, 1024, 16397,  48,  48,  48,  48, -171, -26, -561, 114,   0,   0,   0,   0
10136, 22241644,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   6,  -3, 1015, 1069, 16494,  48,  48,  48,  48, -174, -28, -544, 122,   0,   0,   0,   0
10137, 22243992,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   4, -11, 1045, 913, 16365,  48,  48,  48,  48, -174, -28, -544, 94,   0,   0,   0,   0
10138, 22246196,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   4, -20, 1070, 1104, 16377,  48,  48,  48,  48, -176, -27, -544, 75,   0,   0,   0,   0
10139, 22248396,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -2,  -1, 1019, 1069, 16455,  48,  48,  48,  48, -176, -27, -544, 79,   0,   0,   0,   0
10140, 22250568,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   2,   0, 1122, 1031, 16393,  48,  48,  48,  48, -172, -26, -525, 65,   0,   0,   0,   0
10141, 22252680,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  21,   6, -19, 1092, 984, 16311,  48,  48,  48,  48, -172, -26, -525, 33,   0,   0,   0,   0
10142, 22254852,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -5,   0, 1027, 1029, 16459,  48,  48,  48,  48, -172, -20, -547, 44,   0,   0,   0,   0
10143, 22257028,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  12,   6, 1029, 957, 16292,  48,  48,  48,  48, -172, -20, -547, 10,   0,   0,   0,   0
10144, 22259376,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -2,  15, 1000, 1001, 16420,  48,  48,  48,  48, -185, -16, -547, 14,   0,   0,   0,   0
10145, 22261560,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -2,  10, 959, 1050, 16529,  48,  48,  48,  48, -185, -16, -547, 47,   0,   0,   0,   0
10146, 22263740,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   9, 1125, 1091, 16618,  48,  48,  48,  48, -185, -16, -547, 95,   0,   0,   0,   0
10147, 22265952,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   7,  16, 1008, 977, 16529,  48,  48,  48,  48, -176, -17, -546, 114,   0,   0,   0,   0
10148, 22268064,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   0,  14, 1142, 999, 16501,  48,  48,  48,  48, -176, -17, -546, 122,   0,   0,   0,   0
10149, 22270236,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  -1,   8, 1023, 1057, 16412,  48,  48,  48,  48, -161, -20, -557, 108,   0,   0,   0,   0
10150, 22272410,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -1,   1, 1060, 964, 16412,  48,  48,  48,  48, -161, -20, -557, 94,   0,   0,   0,   0
10151, 22274760,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -1,  -3, 1032, 973, 16475,  48,  48,  48,  48, -177, -22, -548, 99,   0,   0,   0,   0
10152, 22276964,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   0,   4, 1017, 877, 16443,  48,  48,  48,  48, -177, -22, -548, 95,   0,   0,   0,   0
10153, 22279166,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   6,   1, 1110, 1040, 16540,  48,  48,  48,  48, -175, -23, -542, 116,   0,   0,   0,   0
10154, 22281336,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  12,  -9, 1003, 1021, 16471,  48,  48,  48,  48, -175, -23, -542, 117,   0,   0,   0,   0
10155, 22283448,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -2,  -1, 1134, 984, 16653,  48,  48,  48,  48, -171, -27, -556, 163,   0,   0,   0,   0
10156, 22285620,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   3, -18, 1166, 979, 16435,  48,  48,  48,  48, -171, -27, -556, 147,   0,   0,   0,   0
10157, 22287796,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   0, -18, 1012, 1005, 16416,  48,  48,  48,  48, -168, -19, -535, 129,   0,   0,   0,   0
10158, 22290144,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -8, 1060, 932, 16439,  48,  48,  48,  48, -168, -19, -535, 119,   0,   0,   0,   0
10159, 22292348,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   4, -20, 1159, 923, 16419,  48,  48,  48,  48, -174, -24, -530, 105,   0,   0,   0,   0
10160, 22294548,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  -4,  -4, 1046, 1092, 16463,  48,  48,  48,  48, -174, -24, -530, 106,   0,   0,   0,   0
10161, 22296720,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   3,  -6, 1068, 1004, 16338,  48,  48,  48,  48, -188, -23, -548, 75,   0,   0,   0,   0
10162, 22298832,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -2, -17, 1043, 1032, 16440,  48,  48,  48,  48, -188, -23, -548, 74,   0,   0,   0,   0
10163, 22301004,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   0,  -9, 1008, 1017, 16397,  48,  48,  48,  48, -188, -23, -548, 63,   0,   0,   0,   0
10164, 22303178,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   7,   5, 1095, 1004, 16467,  48,  48,  48,  48, -188, -23, -548, 70,   0,   0,   0,   0
10165, 22305528,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  -1,   3, 1011, 1033, 16428,  48,  48,  48,  48, -188, -23, -548, 68,   0,   0,   0,   0
10166, 22307730,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   3,   9, 983, 1085, 16358,  48,  48,  48,  48, -179, -26, -535, 48,   0,   0,   0,   0
10167, 22309912,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  12,  17, 1110, 1016, 16478,  48,  48,  48,  48, -179, -26, -535, 61,   0,   0,   0,   0
10168, 22312104,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   4,  13, 1063, 1016, 16533,  48,  48,  48,  48, -179, -24, -556, 86,   0,   0,   0,   0
10169, 22314216,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, -11,   8, 1106, 1048, 16428,  48,  48,  48,  48, -179, -24, -556, 80,   0,   0,   0,   0
10170, 22316388,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  -3, 1075, 1000, 16548,  48,  48,  48,  48, -176, -22, -548, 106,   0,   0,   0,   0
10171, 22318562,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   4,   7, 1071, 972, 16467,  48,  48,  48,  48, -176, -22, -548, 107,   0,   0,   0,   0
10172, 22320912,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   2,   2, 1092, 992, 16276,  48,  48,  48,  48, -187, -24, -525, 59,   0,   0,   0,   0
10173, 22323094,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  10,   8, 1030, 1101, 16556,  48,  48,  48,  48, -187, -24, -525, 91,   0,   0,   0,   0
10174, 22325296,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -18,  -6,   2, 1066, 1032, 16490,  48,  48,  48,  48, -168, -23, -526, 100,   0,   0,   0,   0
10175, 22327504,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   6,  -3, 1057, 893, 16451,  48,  48,  48,  48, -168, -23, -526, 98,   0,   0,   0,   0
10176, 22329598,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -3,   9, 1074, 1056, 16478,  48,  48,  48,  48, -178, -18, -541, 103,   0,   0,   0,   0
10177, 22331772,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  10, -13, 1099, 952, 16536,  48,  48,  48,  48, -178, -18, -541, 122,   0,   0,   0,   0
10178, 22333944,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   1,  -4, 1082, 1072, 16474,  48,  48,  48,  48, -173, -20, -550, 123,   0,   0,   0,   0
10179, 22336296,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  -5,  -4, 1063, 1028, 16327,  48,  48,  48,  48, -173, -20, -550, 86,   0,   0,   0,   0
10180, 22338500,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   7, -19, 1114, 1055, 16412,  48,  48,  48,  48, -173, -20, -550, 76,   0,   0,   0,   0
10181, 22340700,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   4, -13, 1154, 1003, 16466,  48,  48,  48,  48, -173, -20, -550, 81,   0,   0,   0,   0
10182, 22342868,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   2,  -3, 1123, 928, 16459,  48,  48,  48,  48, -173, -20, -550, 83,   0,   0,   0,   0
10183, 22344980,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  10,   1, 1005, 933, 16432,  48,  48,  48,  48, -174, -25, -539, 79,   0,   0,   0,   0
10184, 22347152,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   3,  -5, 1000, 961, 16471,  48,  48,  48,  48, -174, -25, -539, 85,   0,   0,   0,   0
10185, 22349326,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   6,  -6, 1032, 977, 16467,  48,  48,  48,  48, -177, -29, -555, 89,   0,   0,   0,   0
10186, 22351676,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  -2,   4, 1096, 968, 16284,  48,  48,  48,  48, -177, -29, -555, 46,   0,   0,   0,   0
10187, 22353856,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   3,   9, 986, 889, 16389,  48,  48,  48,  48, -174, -28, -549, 37,   0,   0,   0,   0
10188, 22356040,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   0,  12, 1035, 1009, 16451,  48,  48,  48,  48, -174, -28, -549, 45,   0,   0,   0,   0
10189, 22358284,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  21,  15, 1044, 957, 16327,  48,  48,  48,  48, -175, -20, -537, 19,   0,   0,   0,   0
10190, 22360392,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7, -16,   5, 1104, 892, 16459,  48,  48,  48,  48, -175, -20, -537, 31,   0,   0,   0,   0
10191, 22362564,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   7,   0, 997, 921, 16327,  48,  48,  48,  48, -177, -30, -535, 8,   0,   0,   0,   0
10192, 22364736,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   5,   9, 1075, 1032, 16416,  48,  48,  48,  48, -177, -30, -535, 11,   0,   0,   0,   0
10193, 22367092,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   2,  12, 1008, 997, 16447,  48,  48,  48,  48, -172, -22, -547, 22,   0,   0,   0,   0
10194, 22369276,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   1,   5, 988, 989, 16374,  48,  48,  48,  48, -172, -22, -547, 13,   0,   0,   0,   0
10195, 22371456,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   3,  14, 1114, 1020, 16505,  48,  48,  48,  48, -169, -17, -553, 38,   0,   0,   0,   0
10196, 22373636,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  -3,  -5, 1080, 972, 16377,  48,  48,  48,  48, -169, -17, -553, 26,   0,   0,   0,   0
